idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
988,676.5,-3.229,1.134,-48.98,19.44,-0.2548,0.2336,0.0972,,0
989,211.6,0.662,0.403,32.17,6.91,0.033,0.0831,0.3608,,1
990,302.7,-0.811,0.345,38.18,5.91,-0.3125,0.071,0.4065,,1
991,690.5,-0.562,0.982,-158.5,16.83,-1.0364,0.2022,0.048,,0
992,640.0,-1.194,0.945,-29.75,16.19,0.1537,0.1946,0.0539,,0
993,438.8,-0.284,0.408,-188.91,6.98,-0.7708,0.0839,0.1943,,0
994,97.8,1.46,0.466,-6.99,7.99,-0.355,0.096,0.6725,,1
995,421.3,-1.053,0.456,-193.72,7.81,-0.5834,0.0938,0.2879,,0
996,699.0,-0.221,0.78,-36.61,13.36,0.3025,0.1606,0.2263,,0
997,283.2,1.006,0.501,-215.23,8.58,-0.6546,0.1031,0.1229,,0
998,450.5,1.497,0.371,-209.3,6.36,-0.4524,0.0764,0.3061,,0
999,378.2,-0.24,0.264,15.16,4.53,-0.0251,0.0544,0.6457,,1
1000,127.0,-0.425,0.478,-22.9,8.19,-0.3603,0.0985,0.5245,,1
1001,419.4,-1.98,0.372,-41.51,6.38,-0.4348,0.0767,0.4738,,1
1002,384.0,-0.311,0.317,-27.01,5.44,0.1874,0.0653,0.5822,,1
1003,541.9,1.885,0.659,-198.12,11.29,-0.757,0.1357,0.2088,,0
1004,759.8,-0.833,1.045,-179.64,17.91,-0.7106,0.2152,0.1208,,0
1005,37.2,1.308,0.52,-170.34,8.91,-0.1559,0.1071,0.0754,,0
1006,282.3,1.011,0.937,-160.91,16.05,-0.5208,0.1929,0.0349,,0
1007,205.0,0.676,0.821,10.65,14.07,-0.055,0.1691,0.0196,,0
1008,168.2,-1.143,0.505,-22.95,8.66,-0.2839,0.1041,0.1802,,0
1009,144.7,1.601,0.714,-217.42,12.23,-0.452,0.147,0.118,,0
1010,272.5,0.744,0.325,21.87,5.57,-0.1438,0.0669,0.5714,,1
1011,258.6,0.046,0.42,15.44,7.19,-0.2344,0.0864,0.2537,,0
1012,194.3,0.714,0.469,-200.05,8.04,-0.386,0.0966,0.2376,,0
1013,239.7,-1.529,0.338,-17.54,5.79,-0.2854,0.0696,0.4393,,1
1014,284.5,0.391,0.446,12.63,7.64,-0.0659,0.0918,0.075,,0
1015,235.3,-0.482,0.399,-38.89,6.85,-0.3494,0.0823,0.5338,,1
1016,311.1,0.541,1.127,-153.15,19.31,-0.4764,0.232,0.0566,,0
1017,30.4,0.66,0.512,1.38,8.77,-0.2928,0.1054,0.0362,,0
1018,345.4,-1.372,0.435,21.32,7.45,-0.0215,0.0895,0.395,,1
1019,67.4,1.398,0.677,-169.86,11.6,-0.186,0.1394,0.2067,,0
1020,143.8,-0.796,0.62,-17.7,10.62,-0.5145,0.1276,0.2425,,0
1021,319.3,0.006,1.318,-36.98,22.59,-0.4285,0.2715,0.0922,,0
1022,7.0,-2.309,0.815,-9.97,13.97,-0.3155,0.1678,0.1733,,0
1023,485.8,0.8,0.343,-200.56,5.88,-0.726,0.0707,0.471,,1
1024,47.1,1.323,0.569,-170.83,9.75,-0.3192,0.1172,0.1033,,0
1025,157.7,-0.386,0.539,-36.71,9.24,-0.2875,0.1111,0.2883,,0
1026,493.4,0.578,0.483,-211.32,8.28,-0.6605,0.0995,0.058,,0
1027,715.5,-0.374,0.709,-5.67,12.15,0.2674,0.146,0.2447,,0
1028,118.6,-0.107,0.26,36.25,4.46,-0.1699,0.0536,0.6336,,1
1029,379.1,0.302,0.312,-203.26,5.34,-0.5203,0.0642,0.3573,,1
1030,66.9,0.476,0.273,16.63,4.67,-0.2124,0.0561,0.7576,,1
1031,426.3,-0.138,0.611,-179.04,10.48,-0.8599,0.1259,0.1072,,0
1032,186.5,0.751,0.325,9.68,5.57,-0.2726,0.067,0.6626,,1
1033,337.7,-0.412,0.327,15.79,5.6,-0.0578,0.0672,0.583,,1
1034,357.8,0.525,0.507,-34.04,8.68,-0.4705,0.1043,0.2539,,0
1035,567.3,0.138,0.356,10.17,6.1,-0.0461,0.0733,0.6727,,1
1036,160.6,0.324,0.365,6.84,6.26,-0.1569,0.0753,0.6211,,1
1037,245.9,-0.376,0.287,22.01,4.93,-0.0405,0.0592,0.5835,,1
1038,20.4,1.233,0.504,-179.13,8.63,-0.2087,0.1037,0.0699,,0
