idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
668,367.1,1.844,0.554,30.38,10.46,0.2833,0.1203,0.1802,,0
669,505.4,-0.13,0.412,-6.68,7.77,-0.2506,0.0894,0.5929,,1
670,413.4,2.101,0.774,-8.31,14.6,0.2852,0.1679,0.0917,,0
671,975.1,-0.202,0.893,14.57,16.85,-0.2939,0.1938,0.1714,,0
672,476.8,0.112,0.408,-40.76,7.7,-0.2678,0.0886,0.5225,,1
673,425.2,1.514,0.564,-55.34,10.64,-0.3831,0.1224,0.4056,,1
674,53.3,-0.151,0.237,-57.44,4.47,-0.6082,0.0515,0.7688,,1
675,111.9,-0.547,0.708,-27.49,13.35,-0.5686,0.1535,0.3954,,1
676,399.8,-0.485,0.202,-37.84,3.8,-0.4183,0.0438,0.7973,,1
677,471.5,0.465,0.463,-41.99,8.72,-0.4016,0.1004,0.5475,,1
678,177.9,-0.679,0.203,-18.57,3.84,-0.4478,0.0442,0.7985,,1
679,494.2,-0.55,0.41,2.69,7.73,0.0909,0.0889,0.5884,,1
680,817.1,-1.474,0.645,4.43,12.17,-0.0599,0.14,0.1115,,0
681,1103.7,0.972,1.251,51.42,23.59,0.6361,0.2714,0.0069,,0
682,710.5,-0.591,1.149,80.43,21.68,0.509,0.2494,0.0749,,0
683,700.9,-3.073,1.311,86.39,24.73,0.3662,0.2845,0.1613,,0
684,957.9,1.017,0.948,-12.42,17.88,0.7637,0.2056,0.1518,,0
685,410.8,2.875,0.792,-0.73,14.93,0.6924,0.1718,0.1985,,0
686,423.5,0.444,0.438,-36.0,8.27,-0.666,0.0951,0.3816,,1
687,133.2,0.967,0.776,42.04,14.63,0.0799,0.1683,0.1701,,0
688,482.4,-0.287,0.688,-29.57,12.98,-0.5412,0.1493,0.4406,,1
689,421.0,1.819,0.61,-16.57,11.51,-0.3824,0.1324,0.3807,,1
690,458.8,0.637,0.776,56.26,14.64,0.2013,0.1685,0.194,,0
691,430.6,1.478,0.292,-24.97,5.5,-0.2776,0.0633,0.6798,,1
692,656.4,-0.463,0.462,-10.31,8.71,0.1179,0.1002,0.5759,,1
693,771.2,-1.015,1.119,70.21,21.1,0.4919,0.2427,0.007,,0
694,447.7,0.067,0.446,-32.69,8.41,-0.1691,0.0967,0.503,,1
695,50.1,1.445,0.735,33.94,13.87,0.1714,0.1596,0.3624,,1
696,937.7,-0.193,0.896,32.4,16.9,0.4068,0.1944,0.0592,,0
697,83.2,1.409,0.717,39.62,13.52,0.0575,0.1556,0.2657,,0
698,208.1,0.269,0.202,-6.38,3.81,-0.1804,0.0439,0.8061,,1
699,150.6,-0.419,0.541,-31.32,10.21,-0.5492,0.1174,0.4108,,1
700,70.7,-1.842,0.603,-50.41,11.37,-0.4379,0.1308,0.2914,,0
701,233.3,0.965,0.347,-21.84,6.54,-0.4851,0.0752,0.6686,,1
702,363.0,1.599,0.594,22.78,11.2,0.0879,0.1288,0.3555,,1
703,114.9,0.487,0.462,-18.46,8.71,-0.2584,0.1002,0.5637,,1
704,802.3,2.657,1.052,-0.56,19.85,0.4449,0.2283,0.0596,,0
705,772.8,0.282,0.919,74.43,17.35,0.1817,0.1995,0.1111,,0
706,759.6,-0.941,1.128,60.68,21.28,0.3844,0.2447,0.0652,,0
707,488.0,0.388,0.364,-6.37,6.88,0.2085,0.0791,0.6233,,1
708,239.5,0.267,0.566,-18.49,10.67,-0.4205,0.1228,0.1933,,0
709,851.5,-0.198,0.417,0.07,7.86,0.0374,0.0904,0.5398,,1
710,779.4,1.129,1.019,83.17,19.22,-0.0131,0.221,0.1876,,0
711,209.5,0.127,0.422,-32.68,7.96,-0.5078,0.0916,0.4449,,1
712,859.4,-1.362,0.69,-27.26,13.02,0.1804,0.1498,0.1988,,0
713,1022.4,-0.677,1.123,7.39,21.18,1.2897,0.2436,0.0483,,0
714,826.3,-0.9,0.573,20.6,10.82,0.2793,0.1244,0.5297,,1
715,51.9,1.003,0.719,34.26,13.55,0.132,0.1559,0.4187,,1
716,82.9,-1.566,0.497,-44.1,9.37,-0.6965,0.1077,0.3515,,1
717,872.3,-0.115,0.946,24.04,17.84,-0.1249,0.2053,0.1383,,0
718,199.0,1.203,0.808,20.37,15.24,0.0541,0.1753,0.1586,,0
719,35.7,-0.762,0.401,-43.83,7.56,-0.6629,0.087,0.4897,,1
720,162.0,0.667,0.685,35.48,12.91,0.06,0.1485,0.1633,,0
721,753.5,-1.578,1.15,66.39,21.7,0.4177,0.2496,0.1477,,0
722,272.0,0.606,0.359,-48.85,6.78,-0.4407,0.078,0.5231,,1
723,85.2,1.588,1.002,20.17,18.9,-0.3403,0.2174,0.0839,,0
724,469.6,-0.122,0.652,-36.88,12.3,-0.6664,0.1415,0.3278,,0
725,27.3,-1.367,0.637,-44.48,12.01,-0.5756,0.1382,0.3616,,1
726,858.5,-0.485,0.435,-4.83,8.2,0.0039,0.0943,0.5206,,1
727,337.2,1.761,0.68,19.37,12.83,0.1344,0.1476,0.1513,,0
728,430.1,1.196,0.524,-31.48,9.88,-0.5139,0.1136,0.3183,,0
729,326.7,0.968,0.354,3.15,6.67,0.0305,0.0767,0.5876,,1
730,429.3,2.198,0.832,-11.53,15.7,-0.425,0.1805,0.2575,,0
731,449.3,0.066,0.352,-26.71,6.63,-0.5052,0.0763,0.7014,,1
732,995.9,-0.167,0.749,13.31,14.13,0.3873,0.1625,0.0689,,0
733,766.8,0.131,0.963,83.3,18.16,0.1403,0.2089,0.2278,,0
734,380.5,2.156,0.585,9.91,11.03,0.1737,0.1268,0.1876,,0
735,415.7,2.158,0.591,9.96,11.14,0.1732,0.1281,0.1973,,0
736,178.8,-0.103,0.209,-4.43,3.94,-0.1348,0.0453,0.7947,,1
737,889.5,0.056,0.831,18.64,15.67,0.08,0.1802,0.2924,,0
738,797.1,1.192,1.036,75.38,19.55,-0.0541,0.2248,0.1882,,0
739,855.6,0.097,0.556,9.57,10.49,0.1411,0.1206,0.4177,,1
740,370.4,1.627,0.543,-34.33,10.25,-0.303,0.1179,0.0772,,0
741,1107.8,1.701,0.734,17.59,13.85,1.1192,0.1593,0.0417,,0
742,558.2,0.677,0.417,-66.9,7.86,-0.5607,0.0904,0.4189,,1
743,444.4,4.009,0.892,-52.17,16.82,0.1849,0.1935,0.1103,,0
744,54.8,0.361,0.456,-28.72,8.6,-0.3653,0.0989,0.604,,1
745,483.0,0.551,0.434,-28.07,8.19,-0.4376,0.0942,0.6185,,1
746,896.6,0.253,0.584,1.47,11.01,0.2203,0.1267,0.3439,,0
747,311.5,-0.798,0.592,-14.48,11.16,0.0309,0.1284,0.2384,,0
748,1066.3,0.899,0.679,14.24,12.82,0.9343,0.1474,0.0365,,0
749,828.0,-1.893,0.843,-41.02,15.9,0.3044,0.1829,0.0644,,0
750,699.0,0.399,0.626,-2.47,11.8,0.044,0.1357,0.2391,,0
751,865.7,0.32,0.878,21.39,16.57,0.0228,0.1906,0.0842,,0
752,716.6,-0.83,1.075,82.35,20.27,0.5016,0.2332,0.0625,,0
753,540.7,-0.411,0.42,-5.05,7.93,-0.2436,0.0912,0.67,,1
754,57.0,0.966,0.711,32.45,13.41,0.0792,0.1543,0.4227,,1
755,346.1,0.916,0.408,24.7,7.69,0.141,0.0884,0.5976,,1
756,831.0,0.362,0.517,-9.17,9.75,0.1356,0.1121,0.5114,,1
757,1150.8,0.337,1.06,23.39,19.99,0.4625,0.23,0.0895,,0
758,64.0,-0.73,0.69,-57.23,13.02,-0.2216,0.1498,0.1606,,0
759,551.0,0.521,0.278,-58.28,5.24,-0.568,0.0603,0.6741,,1
760,17.2,0.155,0.426,-51.05,8.03,-0.7604,0.0923,0.4279,,1
761,102.9,1.809,1.01,-1.66,19.06,-0.496,0.2192,0.1816,,0
762,808.7,1.504,1.016,75.06,19.17,0.0182,0.2206,0.174,,0
763,431.9,-1.308,0.478,-3.67,9.01,0.1037,0.1036,0.3201,,0
764,163.6,-0.305,0.234,-49.59,4.41,-0.6983,0.0507,0.774,,1
765,489.7,1.692,1.167,11.73,22.02,0.1476,0.2533,0.0155,,0
766,858.4,-0.865,0.704,-5.5,13.28,0.4354,0.1528,0.2626,,0
767,259.8,-0.192,0.437,-25.23,8.25,-0.4223,0.0949,0.3814,,1
768,408.9,0.628,0.697,12.55,13.16,0.3669,0.1513,0.1836,,0
769,13.8,2.508,1.463,10.19,27.61,-0.4566,0.3176,0.2362,,0
770,802.7,1.547,1.0,85.48,18.86,0.1806,0.2169,0.1656,,0
771,1115.9,-0.274,1.215,19.55,22.91,0.1671,0.2636,0.1661,,0
772,115.5,-1.091,0.569,-26.84,10.73,-0.177,0.1234,0.3269,,0
773,145.5,0.892,0.614,29.55,11.58,0.4088,0.1332,0.1418,,0
774,750.2,0.115,0.719,-4.53,13.56,0.1686,0.156,0.3134,,0
775,82.2,-0.767,0.6,-40.5,11.31,-0.182,0.1301,0.2048,,0
776,77.3,1.234,0.685,37.64,12.93,0.1854,0.1487,0.2416,,0
777,376.8,2.902,0.631,23.5,11.91,-0.0044,0.137,0.2628,,0
778,511.5,0.481,0.642,-13.92,12.11,0.108,0.1393,0.2635,,0
779,777.3,-0.949,1.189,41.87,22.43,0.4672,0.258,0.0669,,0
780,339.6,0.883,0.456,29.47,8.61,0.0609,0.099,0.4709,,1
781,379.2,0.637,0.318,-25.38,6.0,-0.3168,0.069,0.7539,,1
782,391.1,-0.807,0.92,3.98,17.36,-0.5505,0.1997,0.2919,,0
783,1089.6,1.192,0.685,24.09,12.92,1.3224,0.1487,0.0932,,0
784,467.6,0.739,0.511,-30.53,9.63,-0.1704,0.1108,0.286,,0
785,500.5,-0.355,0.48,-16.04,9.06,0.1574,0.1042,0.5072,,1
786,812.3,0.604,0.487,-9.96,9.18,-0.1688,0.1056,0.5182,,1
787,436.0,0.139,0.422,-8.27,7.96,-0.353,0.0916,0.5976,,1
788,756.5,0.904,0.556,-3.86,10.48,0.2945,0.1206,0.3295,,0
789,252.3,0.315,0.187,-28.45,3.54,-0.4601,0.0407,0.8291,,1
790,74.1,-1.657,0.542,-10.39,10.23,-0.3694,0.1177,0.2072,,0
791,374.6,2.146,0.595,20.08,11.23,0.1811,0.1292,0.1555,,0
792,402.0,2.148,0.6,20.12,11.33,0.1806,0.1303,0.1625,,0
793,541.2,-0.934,0.43,-17.14,8.12,0.0273,0.0934,0.5405,,1
794,940.2,-0.594,0.931,28.63,17.57,-0.3018,0.2021,0.3274,,0
795,254.2,0.347,0.258,-36.94,4.86,-0.5582,0.0559,0.7093,,1
796,495.8,2.003,1.133,-0.15,21.38,-0.0092,0.2459,0.0621,,0
797,167.2,2.099,1.077,1.76,20.32,-0.2416,0.2337,0.0595,,0
798,67.5,1.923,1.007,12.48,18.99,-0.3797,0.2185,0.0533,,0
799,822.6,-0.007,0.603,-1.26,11.37,0.0324,0.1308,0.2763,,0
800,959.5,-0.989,0.984,30.45,18.57,0.5848,0.2136,0.0992,,0
801,429.3,1.231,0.54,-30.9,10.19,-0.0117,0.1172,0.4213,,1
802,61.4,2.096,1.001,14.04,18.88,-0.3801,0.2172,0.1266,,0
803,395.2,2.131,0.675,18.38,12.74,0.2376,0.1465,0.1577,,0
804,408.8,2.131,0.677,18.39,12.76,0.2375,0.1468,0.1566,,0
805,320.6,1.838,0.561,26.67,10.58,0.1832,0.1217,0.1616,,0
806,259.2,0.766,0.546,-46.7,10.31,-0.432,0.1185,0.1535,,0
807,175.6,0.98,0.238,-44.23,4.49,-0.6914,0.0517,0.7775,,1
808,64.5,-0.13,0.306,-45.98,5.78,-0.3721,0.0665,0.8024,,1
809,561.7,-0.883,1.324,7.79,24.98,-0.0585,0.2874,0.1154,,0
810,847.4,0.324,0.45,-13.09,8.49,-0.0243,0.0976,0.4977,,1
811,440.8,0.573,0.377,-17.43,7.12,-0.3175,0.0819,0.6599,,1
812,535.0,0.062,0.431,-25.54,8.13,-0.2751,0.0935,0.6347,,1
813,444.8,1.452,1.047,4.55,19.74,-0.34,0.2271,0.1615,,0
814,65.1,1.466,0.648,-35.12,12.22,-0.4599,0.1406,0.4506,,1
815,907.4,1.555,0.895,-4.57,16.89,0.643,0.1943,0.0593,,0
816,173.0,-0.68,0.238,-49.06,4.49,-0.6602,0.0517,0.744,,1
817,808.2,1.44,0.877,76.8,16.53,0.2158,0.1902,0.1888,,0
818,158.1,1.302,0.736,-22.16,13.88,0.1528,0.1597,0.0883,,0
819,396.9,-0.637,0.604,-21.2,11.39,-0.4443,0.131,0.3578,,1
820,397.8,1.449,0.412,-28.69,7.77,-0.2254,0.0894,0.4672,,1
821,91.8,-0.288,0.567,-17.92,10.7,0.1399,0.1231,0.3133,,0
822,370.6,1.535,0.431,5.56,8.13,0.1207,0.0935,0.581,,1
823,421.1,1.584,0.527,-40.44,9.94,-0.2193,0.1143,0.2878,,0
824,764.8,-0.526,0.559,-16.16,10.55,0.2384,0.1213,0.4583,,1
825,938.9,1.017,1.111,-24.92,20.95,0.6372,0.241,0.1894,,0
826,84.0,-0.083,0.503,-35.43,9.5,-0.4609,0.1092,0.3592,,1
827,482.3,0.332,0.394,-6.5,7.44,-0.0451,0.0855,0.6271,,1
828,583.3,-0.996,0.56,-18.15,10.56,-0.3676,0.1215,0.4285,,1
829,360.9,2.164,0.336,-30.91,6.34,-0.2426,0.0729,0.5485,,1
830,367.2,2.229,0.685,47.92,12.93,0.0981,0.1487,0.1248,,0
831,238.6,1.708,0.601,-37.29,11.33,-0.495,0.1303,0.4094,,1
832,433.5,1.953,0.62,-13.7,11.69,0.3116,0.1345,0.1577,,0
833,377.3,1.739,0.52,-11.46,9.81,-0.1067,0.1129,0.4991,,1
834,322.0,3.257,0.673,32.52,12.69,-0.0436,0.146,0.1634,,0
835,23.3,0.448,0.415,-45.94,7.83,-0.4409,0.0901,0.5194,,1
836,364.9,1.137,0.534,-30.46,10.08,-0.4454,0.116,0.5909,,1
837,728.3,0.339,0.521,3.14,9.83,0.1303,0.113,0.3655,,1
838,244.8,1.107,0.401,-11.81,7.57,-0.4698,0.087,0.6453,,1
839,938.5,-1.07,0.78,-5.06,14.71,0.3311,0.1692,0.1551,,0
840,448.4,-0.014,0.422,5.31,7.95,0.2541,0.0915,0.5634,,1
841,462.5,-0.475,0.513,-2.09,9.67,-0.2966,0.1112,0.4476,,1
842,494.5,0.272,0.56,-18.0,10.55,-0.5361,0.1214,0.1804,,0
843,1053.7,0.545,0.802,41.05,15.13,0.9548,0.174,0.1243,,0
844,638.6,-1.612,0.672,-8.12,12.68,0.0385,0.1459,0.055,,0
845,387.7,1.595,0.376,29.13,7.1,0.0001,0.0817,0.5948,,1
846,877.9,-0.609,0.887,41.67,16.73,-0.1242,0.1924,0.1854,,0
847,773.3,1.494,0.994,76.79,18.75,0.0954,0.2156,0.1353,,0
848,1156.9,0.817,1.102,-5.53,20.79,0.5241,0.2391,0.0461,,0
849,174.6,1.885,0.715,40.5,13.49,-0.1282,0.1551,0.2215,,0
850,408.4,0.598,0.344,-19.66,6.48,-0.3668,0.0745,0.6996,,1
851,1023.7,0.879,0.836,17.28,15.77,0.7527,0.1814,0.0899,,0
852,857.6,0.223,0.413,1.93,7.8,0.3505,0.0897,0.538,,1
853,902.6,0.201,0.535,0.85,10.1,0.1887,0.1161,0.4415,,1
854,482.7,-1.067,0.619,-15.26,11.68,0.0454,0.1344,0.1892,,0
855,47.4,-1.574,0.617,-48.56,11.64,-0.6734,0.1339,0.2978,,0
856,471.8,1.561,0.351,-52.23,6.62,-0.1082,0.0761,0.6573,,1
857,446.6,0.122,0.759,33.66,14.31,0.272,0.1646,0.1264,,0
858,918.8,2.092,0.848,5.49,16.0,0.5467,0.1841,0.0836,,0
859,424.5,-0.405,0.551,-51.09,10.39,-0.2314,0.1195,0.2554,,0
860,423.6,0.434,0.604,-44.92,11.38,-0.4014,0.131,0.2701,,0
861,195.7,-0.759,0.334,-31.94,6.29,-0.5525,0.0724,0.6531,,1
862,2.1,2.804,1.486,-3.56,28.04,-0.4934,0.3226,0.1945,,0
863,767.2,-0.49,0.621,-35.51,11.72,-0.7328,0.1348,0.3959,,1
864,324.0,1.773,0.59,26.53,11.13,0.1734,0.128,0.1306,,0
865,438.2,-0.773,0.606,-17.85,11.44,-0.0568,0.1316,0.2281,,0
866,907.2,0.279,0.75,9.08,14.15,-0.0153,0.1628,0.3079,,0
867,861.6,-0.083,0.597,5.83,11.26,0.1405,0.1295,0.3978,,1
868,214.3,-0.624,0.641,-18.84,12.09,-0.408,0.1391,0.1246,,0
869,14.6,-0.143,0.416,-26.18,7.85,-0.4793,0.0903,0.468,,1
870,447.9,-0.241,0.258,-43.23,4.86,-0.464,0.0559,0.7054,,1
871,681.2,-0.441,1.262,99.11,23.81,0.1727,0.2739,0.1133,,0
872,460.8,1.306,0.378,-68.08,7.14,-0.0563,0.0821,0.5371,,1
873,348.3,0.337,0.649,-30.93,12.25,0.0097,0.1409,0.2369,,0
874,829.7,0.135,0.438,-9.02,8.26,0.1064,0.095,0.3726,,1
875,69.9,0.931,0.37,-46.25,6.98,-0.4146,0.0803,0.6428,,1
876,410.6,2.324,0.644,-18.66,12.15,0.2273,0.1398,0.0573,,0
877,415.9,2.324,0.642,-18.68,12.12,0.2274,0.1394,0.0561,,0
878,554.8,0.584,1.462,-16.36,27.58,0.2063,0.3172,0.0329,,0
879,420.5,-0.251,0.411,-14.0,7.75,0.1066,0.0892,0.5537,,1
880,490.3,1.606,1.137,15.27,21.45,-0.0371,0.2467,0.066,,0
881,178.4,0.536,0.7,28.19,13.21,0.2029,0.1519,0.0202,,0
882,388.2,0.679,0.451,6.45,8.5,-0.5315,0.0978,0.3277,,0
883,863.6,-0.582,0.546,6.81,10.3,0.3323,0.1185,0.5168,,1
884,606.8,1.156,0.771,38.72,14.55,-0.127,0.1674,0.2852,,0
885,456.8,0.405,0.626,-35.67,11.81,-0.5858,0.1358,0.1437,,0
886,718.1,-0.509,0.821,-7.4,15.49,-0.4049,0.1781,0.235,,0
887,80.4,-0.933,0.571,-20.95,10.77,-0.1528,0.1238,0.2337,,0
888,363.8,1.708,0.452,5.64,8.53,0.3019,0.0981,0.4865,,1
889,419.6,0.079,0.451,-20.75,8.51,-0.2471,0.0979,0.366,,1
890,842.5,0.327,0.574,-10.77,10.82,0.1912,0.1245,0.4236,,1
891,386.8,1.41,0.412,-25.1,7.76,-0.2021,0.0893,0.5727,,1
892,754.0,-1.055,1.095,67.3,20.66,0.4311,0.2377,0.1467,,0
893,964.7,1.048,0.85,8.06,16.03,0.6983,0.1844,0.1443,,0
894,11.6,-0.736,0.294,-53.13,5.54,-0.6573,0.0637,0.6668,,1
895,341.9,-0.462,0.683,-23.87,12.88,-0.1498,0.1482,0.0518,,0
896,491.2,0.345,0.515,-15.48,9.71,-0.3502,0.1117,0.5001,,1
897,554.6,-0.66,0.611,-32.78,11.53,-0.4062,0.1326,0.246,,0
898,103.4,-0.173,0.437,-15.26,8.25,-0.0719,0.0949,0.4713,,1
899,1094.2,2.067,0.697,23.66,13.15,0.9922,0.1512,0.0435,,0
900,437.0,0.242,0.472,-0.89,8.91,0.3664,0.1025,0.5137,,1
901,651.2,-0.874,0.537,-4.64,10.13,0.0912,0.1165,0.4332,,1
902,418.0,-0.112,0.3,-42.5,5.67,-0.4978,0.0652,0.6547,,1
903,885.9,-0.757,0.734,-19.14,13.85,0.169,0.1593,0.2874,,0
904,866.4,0.032,0.573,-52.08,10.8,-0.3799,0.1243,0.4057,,1
905,723.9,-0.666,0.616,-22.47,11.62,-0.6341,0.1337,0.6154,,1
906,384.1,0.741,0.369,-6.89,6.96,-0.1526,0.0801,0.6777,,1
907,934.1,-0.147,0.882,24.99,16.65,-0.2265,0.1915,0.1892,,0
908,686.7,-0.977,0.479,0.4,9.04,0.0895,0.104,0.4601,,1
909,115.9,-0.448,0.329,-38.93,6.2,-0.5519,0.0713,0.576,,1
910,129.2,-1.162,0.31,-42.85,5.85,-0.5005,0.0673,0.6345,,1
911,441.1,-0.657,0.705,53.52,13.3,0.2696,0.153,0.2548,,0
912,547.7,-0.964,0.482,15.11,9.09,-0.1948,0.1046,0.5246,,1
913,251.0,0.473,0.407,-7.11,7.68,-0.4216,0.0883,0.4494,,1
914,99.6,0.676,0.394,-48.4,7.44,-0.7028,0.0856,0.4941,,1
915,437.2,-0.013,0.257,-36.87,4.84,-0.4327,0.0557,0.7081,,1
916,408.7,0.657,0.612,-3.38,11.55,-0.2303,0.1328,0.2462,,0
917,79.1,1.762,0.997,23.23,18.81,-0.2812,0.2164,0.1405,,0
918,352.0,1.583,0.543,28.57,10.25,0.1083,0.1178,0.4107,,1
919,712.1,0.12,0.61,-25.01,11.51,-0.4744,0.1324,0.4133,,1
920,511.3,0.325,0.355,-16.69,6.7,-0.2752,0.0771,0.7469,,1
921,412.9,0.265,0.581,-17.13,10.96,-0.0221,0.126,0.4059,,1
922,67.0,-0.017,0.813,42.45,15.34,0.2195,0.1765,0.3056,,0
923,482.7,1.475,0.353,-46.53,6.65,-0.1592,0.0765,0.6544,,1
924,911.8,-0.058,0.788,29.17,14.87,-0.0811,0.171,0.1358,,0
925,176.6,0.163,0.344,-52.73,6.49,-0.7305,0.0747,0.6197,,1
926,622.1,-0.439,1.059,-37.25,19.99,-0.0567,0.2299,0.0911,,0
927,432.1,1.03,0.534,-26.94,10.07,-0.0617,0.1158,0.2952,,0
928,825.0,0.786,0.967,111.56,18.25,0.2745,0.2099,0.1358,,0
929,435.0,-0.029,0.756,36.57,14.27,0.3941,0.1641,0.0552,,0
930,969.0,1.477,1.003,-1.29,18.93,0.7464,0.2177,0.0588,,0
931,405.7,1.822,0.678,-19.57,12.79,0.3135,0.1471,0.0738,,0
932,370.8,1.523,0.698,10.18,13.17,0.3246,0.1515,0.0773,,0
933,477.2,0.618,0.265,-45.17,5.0,-0.5844,0.0575,0.7167,,1
934,382.4,1.662,0.546,-8.47,10.31,-0.3609,0.1186,0.5364,,1
935,186.7,-0.551,1.092,-0.81,20.6,-0.3585,0.237,0.2303,,0
936,848.5,0.248,0.828,-23.95,15.62,-0.1579,0.1797,0.3629,,1
937,567.2,0.037,1.128,-10.16,21.28,-0.1074,0.2447,0.1606,,0
938,443.1,-0.028,0.546,-31.26,10.3,-0.3599,0.1185,0.3621,,1
939,75.5,-0.471,0.77,-13.14,14.52,-0.0162,0.1671,0.3707,,1
940,357.4,1.207,0.462,22.08,8.72,0.2654,0.1003,0.5445,,1
941,65.1,-0.502,0.294,-52.34,5.54,-0.6547,0.0637,0.6663,,1
942,393.9,1.46,0.574,-10.82,10.82,-0.3219,0.1245,0.5373,,1
943,824.3,0.464,0.5,-9.96,9.44,-0.1262,0.1085,0.5097,,1
944,221.8,0.923,0.372,-18.21,7.01,-0.4886,0.0806,0.5995,,1
945,416.2,2.86,0.557,-10.25,10.5,0.425,0.1208,0.2977,,0
946,878.9,0.231,0.585,3.62,11.04,0.2879,0.1269,0.4006,,1
947,488.4,-0.424,0.419,-16.8,7.9,0.0596,0.0908,0.4557,,1
948,700.4,0.217,0.847,-17.65,15.97,-0.6423,0.1837,0.2441,,0
949,869.7,0.119,0.479,1.34,9.04,0.3665,0.104,0.3991,,1
950,437.9,0.666,1.049,-16.24,19.79,-0.1859,0.2277,0.3556,,1
951,53.6,-1.571,0.572,-21.98,10.78,-0.4164,0.124,0.546,,1
952,901.1,0.528,0.8,1.84,15.09,-0.0222,0.1736,0.301,,0
953,466.6,-0.7,1.728,39.85,32.59,0.8644,0.3749,0.0786,,0
954,726.1,-0.485,0.543,-3.73,10.24,0.1304,0.1178,0.3075,,0
955,589.8,-1.178,0.531,-19.48,10.02,-0.2911,0.1152,0.5269,,1
956,692.8,-0.329,1.044,77.94,19.69,0.3767,0.2265,0.1056,,0
957,691.9,0.023,0.572,11.05,10.8,0.2719,0.1242,0.2363,,0
958,941.1,-0.082,0.787,32.52,14.84,-0.043,0.1707,0.1148,,0
959,303.4,1.345,0.312,6.71,5.89,0.0294,0.0678,0.6419,,1
960,157.1,1.001,0.61,-10.93,11.5,-0.2058,0.1323,0.2075,,0
961,454.6,0.623,0.472,-29.23,8.9,-0.3504,0.1023,0.4634,,1
962,0.4,0.321,0.323,-48.31,6.09,-0.6247,0.0701,0.6649,,1
963,523.3,-0.162,0.574,-28.28,10.82,-0.2878,0.1245,0.3395,,0
964,404.3,1.97,0.581,-20.27,10.96,0.2586,0.1261,0.1733,,0
965,854.0,0.487,0.499,-7.53,9.42,-0.1051,0.1084,0.4939,,1
966,75.6,-0.653,0.732,11.17,13.81,-0.4124,0.1588,0.073,,0
967,853.0,-0.135,0.652,-25.07,12.29,-0.5024,0.1414,0.0938,,0
968,317.1,0.66,0.293,-30.41,5.53,-0.3619,0.0636,0.618,,1
969,818.8,0.205,0.502,-12.79,9.47,0.0396,0.109,0.4998,,1
970,202.8,-1.292,0.312,-28.63,5.89,-0.3522,0.0677,0.6032,,1
971,402.7,-0.112,0.428,-15.33,8.07,0.0426,0.0928,0.4981,,1
972,100.5,0.16,0.697,-32.07,13.15,-0.511,0.1512,0.2594,,0
973,342.0,0.417,0.573,-4.96,10.8,-0.4557,0.1243,0.0883,,0
974,405.9,-0.943,0.415,-40.08,7.83,-0.5179,0.09,0.446,,1
975,514.0,-0.51,0.426,-6.33,8.03,-0.4042,0.0924,0.5917,,1
976,319.1,-0.285,0.765,-20.2,14.44,-0.0145,0.1661,0.1222,,0
977,73.1,-0.523,0.483,-30.52,9.11,-0.5582,0.1048,0.3866,,1
978,785.5,1.142,1.208,88.81,22.78,-0.0789,0.2621,0.1131,,0
979,944.1,0.664,0.547,-10.07,10.32,0.3551,0.1187,0.2102,,0
980,70.4,-0.047,0.576,-59.19,10.86,-0.3319,0.125,0.3032,,0
981,346.3,2.411,1.491,-41.98,28.13,-0.6171,0.3236,0.0937,,0
982,844.1,-1.647,0.732,13.95,13.81,0.2668,0.1588,0.2454,,0
983,336.3,1.125,0.337,23.19,6.37,-0.0626,0.0732,0.6244,,1
984,141.7,-0.441,0.218,-35.3,4.12,-0.6429,0.0474,0.7686,,1
985,358.4,1.538,0.452,-40.05,8.52,-0.4529,0.098,0.5131,,1
986,1068.2,1.505,1.074,3.67,20.25,-0.0344,0.2329,0.1279,,0
987,333.4,1.167,0.432,30.39,8.16,0.2162,0.0938,0.5167,,1
988,870.2,-0.615,0.612,-38.18,11.55,-0.0607,0.1328,0.6142,,1
989,895.6,-0.401,0.758,25.7,14.3,0.0906,0.1645,0.3287,,0
990,375.8,1.146,0.487,-24.81,9.19,-0.26,0.1058,0.6126,,1
991,104.5,0.422,0.481,-35.45,9.08,-0.7412,0.1044,0.2173,,0
992,536.5,-0.355,0.6,12.28,11.32,-0.1884,0.1302,0.3047,,0
993,175.9,0.433,0.888,-2.28,16.74,0.2194,0.1926,0.1022,,0
994,625.0,1.366,1.062,-31.26,20.03,0.145,0.2304,0.1402,,0
995,387.7,0.813,0.61,11.04,11.51,0.2703,0.1324,0.1322,,0
996,97.9,-0.388,0.492,-20.71,9.27,-0.6153,0.1067,0.4156,,1
997,890.5,0.505,0.624,1.69,11.78,0.2572,0.1355,0.2903,,0
998,363.6,1.526,0.873,5.51,16.48,0.2539,0.1895,0.0405,,0
999,877.2,-0.363,0.643,-33.09,12.14,-0.1694,0.1396,0.5646,,1
1000,38.4,-1.499,0.616,0.82,11.63,-0.2756,0.1338,0.088,,0
1001,526.4,-0.554,0.702,-31.79,13.25,-0.7748,0.1524,0.251,,0
1002,441.3,0.163,0.171,-18.79,3.22,-0.3543,0.037,0.8482,,1
1003,448.4,0.497,0.569,-23.97,10.73,-0.3483,0.1234,0.5754,,1
