idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
311,165.5,-2.981,0.866,75.16,17.64,-0.1909,0.1879,0.3713,,1
312,181.8,-0.248,0.49,26.03,9.97,-0.5051,0.1062,0.2985,,0
313,41.9,-0.724,0.59,103.07,12.01,0.1202,0.1279,0.3952,,1
314,38.2,-0.197,0.599,105.43,12.2,0.0901,0.1299,0.2624,,0
315,28.8,-0.476,0.584,98.98,11.9,0.1985,0.1267,0.3713,,1
316,184.6,-2.529,1.135,77.8,23.11,-0.0636,0.2461,0.0805,,0
317,46.9,-0.913,0.679,97.69,13.84,0.0889,0.1474,0.3559,,1
318,138.3,-0.427,0.602,78.57,12.26,-0.0793,0.1305,0.3333,,0
319,79.5,-0.768,0.597,38.53,12.16,-0.5784,0.1294,0.2836,,0
320,41.5,-2.263,0.914,34.2,18.62,-0.2319,0.1983,0.1489,,0
321,176.6,0.117,0.556,46.78,11.33,-0.6101,0.1207,0.2386,,0
322,52.4,-1.027,0.737,68.7,15.0,0.1318,0.1598,0.1263,,0
323,205.3,-0.798,0.923,80.57,18.8,-0.0202,0.2002,0.1119,,0
324,62.2,-1.239,0.928,79.86,18.91,-0.3433,0.2013,0.0976,,0
325,515.4,-0.595,1.367,46.92,27.84,-0.4332,0.2965,0.1167,,0
326,196.5,-1.316,0.834,74.75,16.99,0.1707,0.1809,0.2081,,0
327,45.4,-1.191,0.594,51.4,12.09,-0.3652,0.1288,0.2093,,0
328,418.1,0.234,1.459,65.61,29.72,-0.6958,0.3165,0.2433,,0
329,246.4,-1.542,0.973,72.6,19.82,-0.2451,0.2111,0.0574,,0
330,65.0,-0.373,0.686,106.73,13.98,0.2966,0.1488,0.1595,,0
