idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
663,41.6,-1.018,1.51,-55.18,13.8,-1.0139,0.1978,0.2369,,0
664,35.4,-2.112,1.412,60.31,12.9,-0.6884,0.185,0.2006,,0
665,283.9,-0.131,1.284,-17.71,11.73,0.1224,0.1682,0.3834,,1
666,6.7,0.118,2.084,31.0,19.04,-0.1083,0.273,0.0173,,0
667,685.9,-0.708,2.388,59.94,21.82,-0.3396,0.3129,0.0715,,0
668,412.3,4.493,1.162,-155.84,10.62,-1.2236,0.1522,0.3005,,0
669,325.9,-2.504,2.631,-57.93,24.04,-1.1491,0.3446,0.2549,,0
670,711.9,-4.209,3.016,68.07,27.56,-0.2493,0.395,0.1936,,0
671,192.2,1.097,1.769,4.25,16.17,0.492,0.2318,0.0407,,0
672,802.6,4.948,2.438,-174.66,22.28,-1.8746,0.3193,0.2603,,0
673,673.4,4.936,2.062,-136.57,18.84,-1.1293,0.2701,0.1089,,0
674,267.5,0.617,3.495,-40.81,31.93,-0.2106,0.4578,0.0878,,0
675,462.2,3.52,2.213,-177.44,20.22,-1.23,0.2899,0.1714,,0
676,647.4,1.457,1.773,-194.91,16.2,-1.4027,0.2322,0.3531,,1
677,109.4,-2.961,1.595,55.45,14.58,0.404,0.209,0.1896,,0
