idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
196,291.4,1.368,0.694,-38.16,13.35,-0.3008,0.151,0.4912,,1
197,347.8,-1.237,0.382,-23.08,7.35,-0.2963,0.0831,0.5988,,1
198,248.8,-0.816,0.168,-39.18,3.23,-0.4579,0.0365,0.8528,,1
199,24.2,-0.298,1.196,29.21,23.01,0.243,0.2603,0.1797,,0
200,70.4,0.498,1.223,68.06,23.53,0.3375,0.2661,0.0388,,0
201,64.0,-1.551,1.014,38.78,19.51,0.8892,0.2207,0.1431,,0
202,318.6,-1.706,0.433,-52.71,8.33,-0.3204,0.0942,0.3948,,1
203,209.7,0.272,0.264,-32.44,5.09,-0.2527,0.0575,0.6977,,1
204,326.9,-0.483,0.508,-39.8,9.77,-0.1835,0.1105,0.405,,1
205,59.7,0.257,1.23,-6.64,23.66,0.1482,0.2677,0.4739,,1
206,65.3,-0.094,1.196,36.56,23.0,0.7316,0.2602,0.0823,,0
207,11.7,-1.389,0.428,-26.13,8.24,-0.1085,0.0932,0.4257,,1
208,47.5,-0.449,0.957,59.24,18.41,1.1047,0.2082,0.0995,,0
209,63.5,-0.119,1.347,8.07,25.92,-0.2203,0.2932,0.1158,,0
210,57.1,0.978,1.042,19.88,20.04,0.1517,0.2267,0.3019,,0
211,321.8,1.067,0.412,-27.09,7.94,-0.5764,0.0898,0.6578,,1
212,61.8,0.287,1.049,51.16,20.18,0.954,0.2283,0.1069,,0
213,204.5,1.044,1.17,28.47,22.51,0.8702,0.2546,0.1587,,0
214,301.6,1.363,0.677,-45.87,13.02,-0.5123,0.1473,0.2304,,0
215,23.9,-0.108,1.528,18.77,29.41,0.0266,0.3327,0.058,,0
216,131.3,-0.5,0.758,-27.02,14.59,-0.4512,0.165,0.4432,,1
217,169.3,-0.101,0.427,-49.11,8.22,-0.308,0.093,0.4032,,1
218,235.9,0.097,0.324,-42.61,6.24,-0.3732,0.0706,0.591,,1
219,214.5,0.262,1.417,-9.03,27.27,0.1637,0.3084,0.1692,,0
220,229.3,0.27,0.357,-33.64,6.87,-0.6012,0.0777,0.6846,,1
221,337.3,-1.276,0.415,-27.51,7.98,-0.2183,0.0902,0.5973,,1
222,229.4,0.57,0.423,-32.43,8.13,-0.4004,0.092,0.7654,,1
223,120.7,0.587,0.382,-31.11,7.35,-0.2573,0.0832,0.6017,,1
224,494.1,1.758,0.8,9.84,15.39,-0.5904,0.1741,0.0787,,0
225,366.2,0.02,0.57,-24.53,10.96,-0.3215,0.124,0.408,,1
226,285.7,1.306,0.679,-36.76,13.07,-0.4438,0.1478,0.3295,,0
227,66.1,-0.577,1.028,6.49,19.77,-0.1139,0.2237,0.5012,,1
228,17.4,-0.759,0.466,-38.63,8.96,-0.3677,0.1014,0.4748,,1
229,60.4,-0.92,1.018,6.09,19.6,-0.1156,0.2217,0.4033,,1
230,162.7,-0.125,0.203,-35.06,3.9,-0.4181,0.0441,0.812,,1
231,142.7,-1.308,0.634,-7.77,12.2,-0.1688,0.1379,0.4067,,1
232,93.1,0.264,0.523,-22.37,10.07,-0.4276,0.1139,0.2639,,0
233,145.3,-0.043,0.98,-42.19,18.86,-0.5522,0.2133,0.1281,,0
234,194.4,1.366,1.227,33.48,23.61,0.5651,0.2671,0.1223,,0
235,320.8,1.199,0.258,-42.53,4.97,-0.2707,0.0563,0.713,,1
236,59.6,-0.329,1.03,40.13,19.81,0.774,0.2241,0.2172,,0
237,95.0,-0.357,0.459,-26.58,8.84,-0.3942,0.1,0.5421,,1
238,27.4,-0.647,1.161,42.82,22.35,1.0701,0.2528,0.0916,,0
239,105.8,0.292,0.513,-23.01,9.87,-0.3586,0.1116,0.5357,,1
240,471.8,-0.729,0.648,2.26,12.46,-0.1518,0.1409,0.4759,,1
241,182.0,-1.044,1.193,-43.18,22.96,-0.2301,0.2597,0.0841,,0
242,308.0,-0.069,0.271,-31.11,5.22,-0.3022,0.059,0.7738,,1
243,318.7,1.28,0.467,-26.43,8.98,-0.4307,0.1016,0.8314,,1
244,160.7,-0.911,0.329,-48.14,6.33,-0.3249,0.0716,0.6454,,1
245,84.1,-0.54,0.407,-31.84,7.84,-0.4674,0.0886,0.6319,,1
246,64.7,1.008,1.3,52.71,25.01,0.4156,0.2829,0.0814,,0
247,261.8,0.444,0.197,-44.1,3.78,-0.4961,0.0428,0.8034,,1
248,64.1,1.008,1.027,10.53,19.75,-0.2048,0.2234,0.0963,,0
249,337.7,-1.901,0.539,-16.84,10.37,-0.2216,0.1173,0.2289,,0
250,273.0,0.466,0.285,-36.86,5.49,-0.3738,0.0621,0.7674,,1
251,28.6,1.367,0.56,-45.06,10.78,-0.1249,0.1219,0.5014,,1
252,27.7,-0.189,0.326,-42.18,6.27,-0.4205,0.0709,0.6164,,1
253,420.6,0.078,0.966,-22.01,18.58,-0.5028,0.2102,0.2549,,0
254,9.3,0.362,0.61,-55.07,11.73,-0.1793,0.1327,0.222,,0
255,311.6,0.263,0.778,-26.54,14.97,-0.3072,0.1693,0.2754,,0
256,110.6,2.766,1.066,48.38,20.51,0.8282,0.2319,0.2104,,0
257,234.0,0.505,0.67,-32.95,12.89,-0.4187,0.1458,0.1822,,0
258,6.8,-0.42,0.267,-47.91,5.14,-0.4409,0.0581,0.7049,,1
259,131.3,-0.036,0.651,-18.41,12.53,-0.3975,0.1418,0.0596,,0
260,63.4,0.225,1.007,47.27,19.37,0.7436,0.2191,0.1149,,0
261,42.1,-0.759,0.434,-35.27,8.35,-0.0728,0.0945,0.6135,,1
262,478.3,-0.819,0.738,14.41,14.2,-0.0917,0.1606,0.1592,,0
263,11.1,-0.516,0.756,-16.33,14.55,-0.0402,0.1646,0.4656,,1
264,204.4,0.675,1.328,8.64,25.56,0.3279,0.2891,0.0565,,0
265,32.2,-1.034,0.375,-25.98,7.22,-0.3764,0.0817,0.5402,,1
266,271.5,0.072,0.36,-45.62,6.92,-0.2188,0.0783,0.5861,,1
267,51.7,-0.831,0.995,45.72,19.14,0.7745,0.2165,0.12,,0
268,14.9,-1.211,0.567,-43.42,10.91,-0.4539,0.1234,0.4432,,1
269,153.7,-0.182,0.396,-37.88,7.62,-0.562,0.0862,0.7401,,1
270,211.7,-0.086,0.414,-63.91,7.97,-0.6348,0.0901,0.5957,,1
271,265.9,0.079,0.354,-38.18,6.82,-0.4863,0.0771,0.685,,1
272,36.8,0.386,0.396,-39.47,7.62,-0.2943,0.0861,0.4372,,1
273,151.5,-0.468,0.554,-29.08,10.66,-0.3163,0.1206,0.4241,,1
274,250.5,2.489,0.392,-37.05,7.55,-0.4978,0.0853,0.5775,,1
275,1.6,-0.86,0.605,-30.75,11.64,-0.3944,0.1317,0.2227,,0
276,228.1,-0.137,0.192,-23.46,3.7,-0.2755,0.0419,0.8097,,1
277,19.5,-1.003,0.241,-41.22,4.65,-0.2436,0.0526,0.7631,,1
278,177.2,-0.89,0.424,-18.4,8.15,-0.4582,0.0922,0.4245,,1
279,236.0,-0.617,0.149,-27.62,2.86,-0.417,0.0324,0.8839,,1
280,240.8,0.341,0.516,-26.06,9.92,-0.4719,0.1123,0.5386,,1
281,14.5,0.759,0.9,16.23,17.31,0.5127,0.1958,0.2032,,0
282,177.3,1.03,0.431,-56.76,8.29,-0.5466,0.0938,0.3924,,1
283,228.3,-0.134,1.003,-53.3,19.3,-0.1629,0.2183,0.3004,,0
284,38.7,0.492,1.08,33.86,20.79,0.2873,0.2351,0.2094,,0
285,62.9,-0.117,0.772,-23.02,14.86,0.1487,0.1681,0.447,,1
286,262.0,-0.295,0.377,-29.31,7.26,-0.2303,0.0821,0.6978,,1
287,77.7,-0.94,1.076,56.42,20.7,0.8753,0.2341,0.186,,0
288,397.2,2.206,1.159,-35.14,22.29,-0.484,0.2522,0.126,,0
289,199.0,0.642,0.322,-48.28,6.2,-0.4033,0.0702,0.6272,,1
290,94.7,2.823,0.96,28.5,18.47,0.6742,0.2089,0.1003,,0
291,224.6,1.621,1.274,1.83,24.51,0.1054,0.2773,0.0534,,0
292,68.3,0.192,1.038,51.98,19.97,0.7522,0.2259,0.1076,,0
293,37.4,0.471,1.043,51.28,20.06,1.0228,0.2269,0.2813,,0
294,186.0,0.9,0.433,-36.13,8.33,-0.4759,0.0942,0.4557,,1
295,10.4,-1.29,0.548,-41.44,10.55,-0.2674,0.1193,0.2639,,0
296,385.8,2.105,1.069,-13.52,20.56,-0.4585,0.2326,0.3647,,1
297,66.1,-0.265,0.507,-29.62,9.76,-0.4917,0.1104,0.221,,0
298,318.9,-0.352,0.315,-27.52,6.06,-0.2342,0.0685,0.7677,,1
299,88.4,-0.593,0.635,-27.71,12.22,-0.4203,0.1382,0.1483,,0
300,160.5,-1.128,1.038,-36.11,19.98,-0.5206,0.226,0.0506,,0
301,73.4,0.224,0.424,-34.34,8.15,-0.5702,0.0922,0.5173,,1
302,29.9,0.164,0.355,-32.49,6.83,-0.3574,0.0773,0.5617,,1
303,157.3,-0.127,0.345,-27.24,6.64,-0.3944,0.0752,0.7633,,1
304,147.1,-0.834,0.42,-20.0,8.09,-0.4657,0.0915,0.7673,,1
305,181.8,0.201,0.286,-37.08,5.51,-0.3658,0.0623,0.8903,,1
306,48.0,-0.135,0.888,25.46,17.09,0.9008,0.1934,0.1324,,0
307,149.7,-0.405,0.333,-26.8,6.41,-0.381,0.0725,0.6034,,1
308,240.6,0.161,0.282,-27.9,5.43,-0.393,0.0614,0.7656,,1
309,169.1,0.997,0.521,-27.5,10.02,-0.4005,0.1133,0.3065,,0
310,309.2,0.018,0.796,4.36,15.31,-0.3707,0.1732,0.283,,0
311,275.6,0.916,0.589,-41.87,11.33,-0.4724,0.1281,0.5485,,1
312,251.0,-0.743,0.404,-34.22,7.77,-0.3369,0.0879,0.5211,,1
313,32.7,-0.547,0.623,-44.68,11.98,-0.0856,0.1355,0.2564,,0
314,58.4,-0.059,1.025,17.21,19.72,0.023,0.223,0.2801,,0
315,308.0,0.199,0.133,-33.95,2.56,-0.383,0.029,0.906,,1
316,34.3,-0.388,1.134,36.71,21.82,0.2871,0.2469,0.1595,,0
317,467.7,-0.825,0.656,-2.09,12.62,-0.1889,0.1427,0.5135,,1
318,190.0,0.512,0.425,-48.38,8.17,-0.4251,0.0924,0.4846,,1
319,26.6,0.29,1.113,56.74,21.41,0.8474,0.2422,0.0349,,0
