idx,dist_to_deck_m,velocity_mm_yr,sigma_v,height_dh_m,sigma_dh,thermal_mm_per_C,sigma_thermal,temporal_coherence,asi,is_ps
210,2.6,0.669,0.74,-38.29,13.78,0.7063,0.1614,0.2656,,0
211,539.2,0.011,0.489,36.75,9.11,0.3938,0.1067,0.5778,,1
212,552.0,0.001,1.161,-131.88,21.61,0.7386,0.253,0.1239,,0
213,10.1,0.367,0.788,-44.41,14.68,0.1892,0.1719,0.1131,,0
214,153.6,-0.112,0.853,-46.46,15.89,0.046,0.186,0.1232,,0
215,5.5,0.509,0.788,-36.79,14.66,0.2998,0.1717,0.0765,,0
216,25.1,1.524,0.876,-107.19,16.31,-0.3544,0.191,0.1028,,0
217,197.9,1.226,0.603,-35.91,11.22,0.2943,0.1313,0.2638,,0
218,374.6,-0.46,0.736,22.08,13.71,0.0,0.1605,0.3958,,1
219,710.0,0.281,0.602,55.98,11.2,0.1321,0.1312,0.2858,,0
220,299.7,-0.044,0.601,36.63,11.18,0.3768,0.1309,0.5841,,1
221,213.6,2.238,0.789,-146.38,14.68,-0.4437,0.1719,0.1606,,0
222,188.8,0.033,0.801,-76.05,14.92,0.2698,0.1747,0.0821,,0
223,23.0,0.845,0.903,-62.52,16.81,0.162,0.1968,0.1298,,0
224,329.2,-2.204,0.942,-63.79,17.54,-0.5036,0.2054,0.1214,,0
225,664.7,-2.816,1.187,-80.58,22.09,-0.3919,0.2587,0.2076,,0
226,556.2,0.125,1.792,-63.04,33.36,-1.0738,0.3906,0.1624,,0
227,17.7,0.912,0.737,-110.19,13.72,-0.3718,0.1606,0.1936,,0
228,642.3,2.106,0.565,46.13,10.51,0.3988,0.1231,0.3651,,1
229,330.3,1.088,0.425,28.93,7.92,0.4226,0.0927,0.5958,,1
230,685.8,-0.045,0.505,31.35,9.39,-0.1349,0.11,0.5457,,1
231,324.1,0.814,0.499,52.44,9.29,0.4012,0.1088,0.3537,,1
232,321.6,0.813,0.5,52.48,9.3,0.4013,0.1089,0.3541,,1
233,228.5,-0.48,0.708,22.55,13.18,0.4279,0.1543,0.0991,,0
234,626.5,1.782,0.459,39.44,8.55,0.5626,0.1001,0.4599,,1
235,3.1,2.22,0.846,-62.35,15.75,0.288,0.1845,0.1725,,0
236,645.7,-1.431,1.207,-74.32,22.47,-0.8933,0.2631,0.1127,,0
237,357.7,-0.991,1.038,-92.27,19.32,-0.5697,0.2262,0.0252,,0
238,548.2,0.919,0.325,35.0,6.05,0.3808,0.0709,0.6001,,1
239,277.9,-0.105,0.454,30.71,8.45,0.4153,0.0989,0.4487,,1
240,211.6,1.824,0.717,-158.06,13.35,-0.4068,0.1563,0.2835,,0
241,35.4,0.488,0.791,-11.3,14.73,0.4717,0.1725,0.093,,0
242,165.5,-1.687,1.03,-67.34,19.18,0.2206,0.2245,0.0992,,0
243,53.4,2.047,1.004,-89.11,18.68,-0.505,0.2188,0.0515,,0
244,533.8,0.059,0.523,9.16,9.74,-0.0849,0.114,0.4808,,1
245,195.0,1.365,0.699,-143.93,13.0,-0.3265,0.1523,0.2317,,0
246,492.8,0.474,0.442,34.72,8.22,0.4678,0.0963,0.3073,,0
247,270.4,0.198,0.663,-99.46,12.34,-0.5499,0.1445,0.0578,,0
248,244.8,-0.052,0.686,-95.01,12.76,-0.5382,0.1494,0.112,,0
249,9.6,1.208,0.656,-27.01,12.21,0.6156,0.143,0.3616,,1
